id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
950,0,vcomm system suite professional 7,avanquest,49.95,adobe acrobat professional 7,,350.0
692,0,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,diskeeper corporation diskeeper 2007 professional edition complete package 1 workstation academic,,29.99
4905,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95
3088,0,stopzilla 4.0,roxio,47.33,stopzilla ! 4.0 ( pc ) roxio,,29.99
5378,0,apple iwork '06 ( mac dvd ),apple,79.0,apple ilife '06,,79.99
1374,0,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft mappoint 2006 with gps locator ( pc ),,349.99
3507,0,microsoft office small business 2007,microsoft software,735.33,microsoft office onenote 2007 complete package 1 pc cd win english,,78.99
3442,0,3d home architect landscape design deluxe version 9,encore,29.99,3d home architect home v. 8by encore software,,33.92
6660,0,scooby doo glowing bug man ( jewel case ),encore software,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
4944,0,registry mechanic by encore software,encore software,46.52,3d home architect landscape v. 8by encore software,,26.36
2346,0,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,babwbr1151s04 brightstor arcserve backup serverless backup option for windows w/sp1 v. 11 .,,1031.41
3738,0,avid liquid vs 7 software,avid technology,888.75,modeless software liquid ledger personal finance,,71.99
5023,0,adobe premiere pro 2.0,adobe,849.0,adobe premiere pro cs3 upgrade,,308.99
3128,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,t74-00004 microsoft windows small business server 2003 license 20 additional user cals,,1834.4
2002,0,mac os x server v10 .4.7 unlimited client,apple,999.0,procurve vpn client software unlimited client licenses,,2598.96
748,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,total training for adobe creative suite 3 design premium,,279.95
3638,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe cs3 web premium upgrade,,517.99
3010,0,professor teaches excel & word,individual software,19.99,professor teaches windows xp individual software,,19.99
1769,0,the print shop elements : labels & logos sb cs by the print shop,encore software,,the printshop 20,,19.9
2073,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
4821,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe cs3 design premium upsell,,1639.99
1342,0,quickbooks customer manager 2.5,intuit,79.95,quickbooks ( r ),,103.99
3771,0,datapilot cell phone data transfer suite universal,susteen,79.99,susteen data pilot universal essentials,,59.99
2802,0,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,adobe premiere elements 3.0,,89.99
626,0,instant immersion italian platinum,topics entertainment,129.99,instant immersion translator deluxe 2.0,,22.9
898,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,sony creative software vegas43 ; dvd production suite v. 7.0 complete product,,262.82
6764,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft academic microsoft office project 2003 professional,,176.99
6566,0,adobe premiere pro cs3 upgrade,adobe,299.0,adobe soundbooth cs3 academic,,95.99
3167,0,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks ( r ) premier 2003,,499.99
1317,0,quickbooks simple start 2007,intuit,99.95,quickbooks ( r ),,103.99
6233,0,norton internet security 2008 10 user,symantec,199.99,intego inc internet security barrier x4 antispam edition,,71.75
6847,0,the print shop 21 deluxe by broderbund,encore software,,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97
3741,0,registry mechanic by encore software,encore software,46.52,encore software 13791 super granny 3,,17.97
5189,0,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe indesign cs3 for mac upgrade,,205.99
1882,0,apple remote desktop 3 unlim managed systems,apple,499.0,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95
1205,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 design standard upsell,,934.99
5642,0,jumpstart kindergarten,knowledge adventure,19.99,brighter minds land before time : kindergarten,brighter-minds-media-inc .,9.99
5674,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft windows vista home basic upgrade ( pc ),,99.99
539,0,resumemaker professional 12.0,individual software,29.99,individual software prm-r12 resumemaker professional 12.0,individual software,29.99
6416,0,global software smart steps 1st grade windows macintosh ),global software,,global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista,global-software-publishing,9.08
6236,0,cluefinders 3rd grade adventures : mystery of mathra,the learning company,24.99,math missions : the amazing arcade adventure ( grades 3-5 ),,12.95
3333,0,math success deluxe 2007,topics entertainment,39.99,high school success deluxe 2006,,7.9
6729,0,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 extended software full version for windows,,969.0
642,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process,,4792.85
312,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51
2408,0,norton internet security 2008 10 user,symantec,199.99,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95
3267,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe premiere pro cs3,,825.99
1339,0,microsoft office & windows training,topics entertainment,29.99,microsoft ( r ) office standard 2007,,399.99
4500,0,now up-to-date & contact v5 .0 ( mac ),now software,,now software nuw45e1k now up-to-date & contact complete product content management 1 user ( s ) complete product standard pc,,107.97
1704,0,microsoft office 2004 professional ( mac ),microsoft,499.99,office pro 2007 upgrade microsoft 269-10294,,257.71
6235,0,adobe cs3 design standard macosx dvd,adobe,399.0,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
3193,0,adobe audition 2.0 upgrade,adobe,129.0,adobe photoshop cs3 extended for mac upgrade,,329.99
5963,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
1946,0,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,topics entertainment reference success deluxe 2006,,22.9
4981,0,scrapbook for windows,abacus,,act ! 2004 for windows,,249.95
6711,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,office pro 2007 upgrade microsoft 269-10294,,257.71
1233,0,crystal reports xi professional edition,business objects,495.0,upg crystal reports 11 pro french,,264.99
5431,0,sonicwall gms standard edition 10 node license,sonicwall,,sonicwall gms 1000 upgrade,,63074.12
3942,0,refviz v2 mac single user,isi researchsoft,299.95,apple mac os x v10 .4 tiger software single user apple & mac software,,114.0
4368,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design standard upgrade,,413.99
602,0,adobe production studio premium,adobe,1699.0,allume anime studio pro,,179.99
3142,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) works suite 2006,,99.99
1137,0,webroot spy sweeper antispyware 5.x,webroot software,29.95,webroot software inc 31250 spy sweeper spanish win 2000 xp,,25.97
789,0,punch ! professional home design suite,punch ! software,69.99,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,35.97
6596,0,business card composer ( mac ),belight software,39.99,encore inc printshop business card maker,riverdeep-learning-company,8.01
5485,0,microsoft office excel 2007,microsoft,229.95,microsoft office basic edition 2003 license and media,,124.95
6575,0,1pk internet sec ste 2007 oem,ca oem,,mcafee internet security 7.0,,69.99
1741,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe premiere pro 2.0 software professional editing software,,848.95
1140,0,adobe cs3 design standard macosx dvd,adobe,399.0,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
2790,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
2203,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) office standard 2007,,399.99
606,0,computrace lojack for laptops 4 year subscription,absolute software,119.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),,85.97
3668,0,instant immersion japanese 2.0,topics entertainment,19.99,instant immers german dlux 2.0,,36.11
190,0,adobe production studio premium,adobe,1699.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95
1156,0,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft windows vista business full version,,249.95
3310,0,professional home design suite platinum,punch ! software,99.95,punch software 14100 punch ! home design suite professional architectural 1 user ( s ) pc,,59.97
1101,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95
6334,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
4455,0,punch ! professional home design suite,punch ! software,69.99,punch software 17100 punch ! super home suite,punch software,45.99
4216,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 web premium upsell,,1434.99
5982,0,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,cd384-aisk9 = cisco ios advanced ip services complete package cd,,2068.26
1325,0,vcomm system suite professional 7,avanquest,49.95,1460 vcom systemsuite professional v. 7 complete package 1 user cd win,,36.93
780,0,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,cluefinders 3rd grade adventures with adapt,,9.95
2200,0,adobe photoshop cs3 [ mac ],adobe,649.0,adobe photoshop cs3 for mac upgrade,,189.99
5497,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
1212,0,adobe acrobat capture 100 000 page pack,adobe,1514.99,adobe 22101251dg glp acrobat capture v3 win cd set,,20.13
3709,0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe production premium cs3 software suite for mac av production software,,1698.95
3775,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft ( r ) windows vista ( tm ) home basic,,99.99
1799,0,adobe creative suite cs3 web standard,adobe,999.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
2794,0,symantec mail security for smtp 5.0 smb av cd 5u gov,symantec,,symantec mail security ( v5 .0 ) for smtp with premium antispam 25-user symantec,,311.83
2664,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe cs3 web premium upgrade,,517.99
1217,0,1pk internet sec ste 2007 oem,ca oem,,mcafee internet security suite 2007 3-user ( pc ),,89.99
2021,0,mediafour macdrive 6 for windows,mediafour corporation,49.99,csdc macdrive 7 for windows mediafour corp.,,39.61
745,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office accounting professional 2007 ( pc ),,229.95
6157,0,microsoft works suite 2006,microsoft,99.0,microsoft office outlook 2007,,109.95
2869,0,mavis beacon teaches typing deluxe 16,broderbund,39.99,encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac,,18.97
6012,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
6487,0,microsoft office small business 2007,microsoft software,735.33,individual software inc small business advantage deluxe,,16.9
2400,0,mcafee virusscan plus 3 user,mcafee,59.99,mcafee virusscan plus 2007 ( pc ),,39.99
136,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,adobe after effects professional 7 software for windows effects software,,999.0
3353,0,money premium 2007 win32 eng na mini box us only cd,microsoft,118.46,microsoft money 2007 premium ( pc ),,79.99
4660,0,adobe photoshop cs3 extended,adobe,999.0,adobe premiere pro cs3 upgrade,,308.99
4315,0,broderbund print shop 21 deluxe,encore software,49.99,encore inc print shop 22 deluxe,,42.69
1939,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) excel 2007,,109.99
2840,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe cs3 web standard upgrade,,413.99
4830,0,adobe premiere elements 3.0,adobe,161.73,adobe premiere elements 3.0,,89.99
73,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe dreamweaver cs3 upgrade windows,,236.74
2590,0,mavis beacon teaches typing 16,broderbund,19.99,mavis beacon ( r ) teaches typing v. 17 deluxe,,37.99
5545,0,family tree maker 2008 platinum,encore,99.95,ghostsurf 2006 platinum,,14.95
1290,0,adobe photoshop cs3 extended,adobe,999.0,adobe cs3 web standard,,1035.99
4773,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe indesign cs3 for mac,,725.99
5094,0,lego star wars ( dvd ) ( mac ),aspyr media,29.99,aspyr star wars battlefront mac os x,,45.99
26,0,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft,5479.0,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0
3431,0,adobe audition 2.0 upgrade,adobe,129.0,adobe dreamweaver cs3 upgrade windows,,236.74
