id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
14514,1,semantic data caching and replacement,"s dar , m franklin , b jѓnsson , d srivastava , m tan",vldb,1996,semantic data cachingand replacement,"s dar , mj franklin , b jonsson , d srivastava , m tan",proceedings of the 22th vldb,
9702,1,electronic market : the roadmap for university libraries and members to survive in the information jungle,"m christoffel , s pulkowski , b schmitt , p lockemann",sigmod record,1998,electronic market : the roadmap for university libraries and members to survive in the information,"m christoffel , s pulkowski , b schmitt , pc","acm sigmod record ,",1998.0
7171,1,lopix : a system for xml data integration and manipulation,w may,vldb,2001,lopix : a system for xml data integration and manipulation,w may,,
290,1,xsb as a deductive database,"k sagonas , t swift , d warren",sigmod conference,1994,xsb as an efficient deductive database engine,"kst swift , ds warren",,1994.0
10696,1,m-tree : an efficient access method for similarity search in metric spaces,"p ciaccia , m patella , p zezula",vldb,1997,zezulap ( 1997 ) m-tree : anefficientaccess methodforsimilaritysearchinmetricspaces,pm ciacciap,proc . 23rd international conference on very large data bases,
54,1,recovering information from summary data,"c faloutsos , h jagadish , n sidiropoulos",vldb,1997,recovering information from summary data,"hv jagadish , nd sidiropoulost",,
6473,1,describing and using query capabilities of heterogeneous sources,"v vassalos , y papakonstantinou",vldb,1997,describing and using the query capabilities of heterogenous sources,"v vassalos , y papakonstantinou",vldb,
14687,1,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,multimediaminer : a system prototype for multimedia data mining,"or zã $ ä ± ane , j han , zn li , jy chiang , s chee",proc .,
13596,1,a framework for supporting data integration using the materialized and virtual approaches,"r hull , g zhou",sigmod conference,1996,a framework for supporting data integration using the materialized and virtual approaches,"r hull , g zhou","sigmod conference ,",1996.0
3012,1,alphasort : a cache-sensitive parallel external sort,"c nyberg , t barclay , z cvetanovic , j gray , d lomet",vldb j.,1995,alphasort : a cache-sensitive parallel external sort,"c nyberg , t barclay , z cvetanovic , j gray , d lomet","the vldb journal the international journal on very large & hellip ; ,",1995.0
2289,1,multi-dimensional clustering : a new data layout scheme in db2,"s padmanabhan , b bhattacharjee , t malkemus , l cranston , m huras",sigmod conference,2003,multi-dimensional clustering : a new data layout scheme in db2,"s padmanabhan , b bhattacharjee , t malkemus , l","sigmod conference ,",2003.0
10274,1,technology and the future of commerce and finance ( abstract ),d shaw,vldb,1998,technology and the future of commerce and finance,de shaw,"proceedings of the international conference on very large & hellip ; ,",1998.0
5391,1,visionary : a next generation visualization system for databases,m stonebraker,sigmod conference,2003,visionary : a next generation visualization system for databases,m stonebraker,,
1691,1,a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap,"y lee , k whang , y moon , i song",vldb,2002,a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap .,"yk lee , ky whang , ys moon , iy song","vldb ,",2002.0
3461,1,e-commerce database issues and experience,a rajaraman,sigmod conference,1999,e-commerce database issues and experience : ( talk-slides available at at the conference ),a rajaraman,"proceedings of the 1999 acm sigmod international conference & hellip ; ,",1999.0
2027,1,dlfm : a transactional resource manager,"h hsiao , i narang",sigmod conference,2000,dlfm : a transactional resource manager,"hi hsiao , i narang","sigmod conference ,",2000.0
2005,1,clustering by pattern similarity in large data sets,"h wang , w wang , j yang , p yu",sigmod conference,2002,clustering by pattern similarity in large data sets,"h wang , w wang , j yang , ps yu",,
9406,1,data modeling of time-based media,"s gibbs , c breiteneder , d tsichritzis",sigmod conference,1994,dennis tsichritzis data modeling of timeâ ?? based media to appear in sigmod 94,"s gibbs , c breiteneder",available via ftp from cui . unige .,
10731,1,birch : an efficient data clustering method for very large databases,"t zhang , r ramakrishnan , m livny",sigmod conference,1996,birch : an efficient data clustering methodfor very large databases,"t zhang , r ramakrishnan , m livny","proc . acm sigmod intl. conf . on managementof data , pages103 & hellip ; ,",
4862,1,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"n katayama , s satoh",sigmod conference,1997,the sr-tree : an index structure forhigh-dimensionalnearest neighbor queries,"n katayama , s satoh","acm sigmod conf ,",
4739,1,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system","g gardarin , f sha , z tang",vldb,1996,calibrating optimizer cost model of iro-db,"g gardarin , f sha , zh tang","the vldb journal ,",
5596,1,flowback : providing backward recovery for workflow systems,"b kiepuszewski , r mќhlberger , m orlowska",sigmod conference,1998,"flowback : providing backward recovery for workflow management systems , june 1998","b kiepuszewski , r muhlberger , m orlowska",demonstrated at,
9100,1,infosphere project : system support for information flow applications,"c pu , k schwan , j walpole",sigmod record,2001,infosphere project : system support for information flow applications,"c pu , k schwan , j walpole","sigmod record ,",2001.0
16219,1,data placement in shared-nothing parallel database systems,"m mehta , d dewitt",vldb j.,1997,data placement in shared-nothing parallel database systems,"m mehta , dj dewitt","the vldb journal the international journal on very large & hellip ; ,",1997.0
14121,1,towards an odmg-compliant visual object query language,"m chavda , p wood",vldb,1997,towards an odmg-compliant visual object query language,"m chavda , pt wood","vldb ,",1997.0
11342,1,building knowledge base management systems,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",vldb j.,1996,building knowledge base management systems,"j mylopoulos , v chaudhri , d plexousakis , a shrufi ,","the vldb journal the international journal on very large & hellip ; ,",1996.0
2631,1,quasi-cubes : exploiting approximations in multidimensional databases,"d barbarс , m sullivan",sigmod record,1997,quasi-cubes : exploiting approximations in multidimensional databases,"d barbara , m sullivan","sigmod record ,",1997.0
12226,1,the multiview project : object-oriented view technology and applications,"e rundensteiner , h kuno , y ra , v crestana-taube , m jones , p marrѓn",sigmod conference,1996,"p. marron the multiview project : object-oriented view technology and applications , acm sigmod intl. .","e rundensteiner , h kuno , y ra , v crestana-taube , m",,1996.0
631,1,influencing database language standards,l gallagher,sigmod record,1994,influencing database language standards,l gallagher,"sigmod record ,",1994.0
3440,1,chorochronos : a research network for spatiotemporal database systems,"a frank , s grumbach , r gќting , c jensen , m koubarakis , n lorentzos , y manolopoulos , e nardelli , b pernici , h schek , m scholl , t sellis , b theodoulidis , p widmayer",sigmod record,1999,chorochronos : a research network for spatiotemporal database systems .,acms anthology,"sigmod record ,",1999.0
12300,1,efficiently supporting ad hoc queries in large datasets of time sequences,"f korn , h jagadish , c faloutsos",sigmod conference,1997,faloutsos . c. ( 1997 ) . efficiently supporting ad hoc queries in large datasets of time sequences,"f korn , h jagadish",proceedings,
12414,1,new sampling-based summary statistics for improving approximate query answers,"p gibbons , y matias",sigmod conference,1998,new sampling-based summary statistics for improving approximate query processing,"pb gibbons , y matias","proceeding of acm sigmod conference , seattle , wa , usa , june ,",
16090,1,"database tuning : principles , experiments , and troubleshooting techniques","d shasha , p bonnet",vldb,2002,"database tuning : principles , experiments , and troubleshooting techniques","de shasha , p bonnetâ ? ¦",,2003.0
11095,1,modelling and querying video data,"r hjelsvold , r midtstraum",vldb,1994,modeling and querying video data,"r hielsvold , r midtstraum","proceedings of the 20 thinternational conference on vldb ,",
2050,1,querying xml views of relational data,"j shanmugasundaram , j kiernan , e shekita , c fan , j funderburk",vldb,2001,querying xml views of relational data - group of 2 & raquo ;,"j shanmugasundaram , j kiernan , e shekita , c fan , j","proceedings of the 27th international conference on very & hellip ; ,",2001.0
6039,1,a foundation for multi-dimensional databases,"m gyssens , l lakshmanan",vldb,1997,a fondationfor multidimensional databases,"m gyssens , l lakshmanan",proceedings of the 23rd vldb,
3120,1,fine-grained sharing in a page server oodbms,"m carey , m franklin , m zaharioudakis",sigmod conference,1994,fine-grained sharing in page server database systems,"m carey , m franklin , m zaharioudakis","proc . acm sigmod conf ,",
7424,1,the medusa project : autonomous data management in a shared-nothing parallel database machine,"g bryan , w moore , b curry , k lodge , j geyer",sigmod conference,1994,the medusa project : autonomous data management in a shared-nothing parallel database machine,"gm bryan , we moore , bj curry , kw lodge , j geyer","proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0
3752,1,data mining-based intrusion detectors : an overview of the columbia ids project,"s stolfo , w lee , p chan , w fan , e eskin",sigmod record,2001,data mining-based intrusion detectors : an overview of the columbia ids project,"sj stolfo , w lee , pk chan , w fan , e eskin","sigmod record ,",2001.0
